tocsin_score,simllm_score,label,human,tocsin_llm,simllm_llm1,simllm_llm2
0.10245022177696228,-2.552725553512573,0,윤석열 대통령은 4일 상법 분야 권위자로 평가받고 있으며 과거 공정거래위원회가 규제를 강화할 때 여러 차례 문제점을 지적한 송옥렬 서울대학교 법학전문대학원 교수를 공정거래위원장 후보자로 지명하면서 송 교수는 과거 공정거래위원회가 규제를 강화할 때 여러 차례 문제점을 지적한 바 있다.,"윤석열 대통령은 4일 상법 분야 권위자로 평가받고 있으며 과거 공정거래위원회가 규제를 완화하려 할 때 공개적으로 반대 의견을 낸 적이 있는 황도수(사법연수원 30기) 부장판사를 공수처장 후보로 지명했습니다. 윤 대통령은 황 후보자가 정치적 중립성과 독립성을 지켜낼 수 있을 것으로 기대하며, 공정한 법 집행을 통해 부패 방지 및 권력 남용 방지에 기여할 것을 주문했습니다.","윤석열 대통령이 4일, 상법 분야 권위자로 평가받는 동시에 과거 공정거래위원회의 규제 강화 시 여러 차례 그 문제점을 지적했던 송옥렬 서울대 법학전문대학원 교수를 공정거래위원장 후보자로 지명했다; 그는 당시 여러 번의 비판적 의견을 제시한 바 있다.","윤석열 대통령은 4일, 상법 분야에서 권위를 인정받으며 과거 공정거래위원회 규제 강화를 여러 차례 지적한 송옥렬 서울대 법학전문대학원 교수를 공정거래위원장 후보자로 지명하였다; 그는 당시에 여러 번 비판적인 의견을 제시하였었다."
0.3204444617033005,-3.3002216815948486,0,"한일재계회의가 3년만에 재개되어, 한일재계회의는 신종 코로나바이러스감염증 코로나바이러스감염증 코로나19 여파로 2년 연속 열리지 못하다 재개되어, 한일재계회의는 신종 코로나바이러스감염증 코로나바이러스감염증 코로나19 여파로 2년 연속 열리지 못하다 3년만에 재개되어, 한일재계회의는 신종 코로나바이러스감염증 코로나바이러스감염증 코로나19 여파로 2년 연속 열리지 못하다 3년만에 재개되어 재개되어, 한일재계회의는 신종 코로나바이러스감염증 코로나바이러스감염증 코로나바이러스감염증 코로나19 여파로 2년 연속 열리지 못하다 3년만에 재개되어, 한일재계회의는 신종 코로나바이러스감염증 코로나바이러스감염증 코로나바이러스감염증 코로나바이러스감염증 코로나19 여파로, 한일재계회의는 신종 코로나바이러스감염증 코로나바이러스감염증 코로로, 신종 코로나바이러스감염증 코로나바이러스감염증 코로나19 여파로 2년 연속 열리지 못하다","한일재계회의가 3년만에 재개되어, 한일재계회의는 신종 코로나19 팬데믹으로 인해 중단되었던 양국 경제계의 협력과 교류를 활성화하기 위해 개최되었다. 이번 회의에는 한국 측에서 대한상공회의소 회장과 주요 그룹 회장들이 참석하였고 일본 측에서도 게이단렌 회장이 참석해 양국의 경제 현안 및 협력 방안에 대해 논의하였다.

특히, 두 나라는 반도체 공급망 안정화를 위한 협력을 강화하고 미래 산업 분야에서의 기술 교류와 공동 연구를 추진하기로 하였다. 또한 환경 문제 해결을 위한 탄소 중립 정책 공유와 수소 에너지 등 친환경 분야에서의 협력도 확대할 계획이다.

이번 회의를 통해 그동안 경색된 양국 관계가 개선되고 민간 차원에서의 교류와 협력이 더욱 활발해질 것으로 기대된다. 그러나 일부에서는 과거사 문제로 인한 갈등이 여전히 남아 있어 완전한 관계 회복까지는 시간이 걸릴 것이라는 의견도 제기되고 있다. 그럼에도 불구하고 이번 재계회의의 성과는 긍정적으로 평가되며 앞으로도 지속적인 대화와 협력을 통해 상호 이익을 추구해 나가야 할 것이다.",한일 재계 회의가 3년 만에 재개되었다. 이는 신종 코로나 바이러스 감염증인 코로나19의 여파로 인해 2년 연속으로 열리지 못했던 것이다.,한일 재계 회의가 3년 만에 다시 열렸다. 이는 코로나19의 영향으로 2년간 개최되지 못한 결과다.
0.05395099148154259,-3.4252068996429443,0,최유준 신한금융투자 연구원은 이데일리와의 통화에서 경기침체 가능성이 주가에 반영됐으며 외국인 수급으로 잡히는 차액결제거래 CFD 반대매매가 쏟아져 증시가 폭락한 것 아니냐는 해석에 선을 그으면서 코스피 지수가 장중 2300선 뚫고 2200대로 내려가면서 증권가에선 아직 바닥이 멀었다는 암울한 전망도 나오고 있다.,"최유준 신한금융투자 연구원은 이데일리와의 통화에서 경기침체 가능성이 주가에 선반영된 것으로 보인다며, 향후 발표될 경제 지표들이 시장 예상을 크게 벗어나지 않는다면 지수가 추가 상승할 여력이 있다고 전망했습니다. 또한, 기업들의 실적 개선이 확인되면 투자 심리가 회복되어 증시에 긍정적인 영향을 미칠 수 있을 것이라고 덧붙였습니다. 그러나 경기 둔화 우려와 인플레이션 압력 등 불확실성이 여전히 존재하기 때문에 변동성에 대비한 신중한 접근이 필요하다고 조언하였습니다.","최유준 신한금융투자 연구원은 이데일리와의 통화에서 경기 침체 가능성이 이미 주가에 반영됐고, 외국인의 수급으로 파악되는 차액 결제 거래(CFD) 반대 매매의 물량이 대거 출회됨에 따라 증시가 급락했다는 분석에는 동의하지 않는다는 입장을 밝히며, 코스피 지수가 장 중 2300선을 돌파하여 2200대까지 하락하자 증권가에서는 아직 바닥에 도달하기까지 시간이 남았다는 어두운 전망들이 제기되고 있다고 언급했다.","최유준 신한금융투자 연구원은 이데일리와 가진 통화에서, 경기 침체 가능성이 이미 주가에 반영됐기에 외국인의 수급으로 확인되는 CFD 반대매매 물량 대량 출회로 증시가 급락했다는 분석에는 동의할 수 없다는 입장을 표명하며, 코스피 지수가 장 중 2300선을 넘었음에도 2200대로 떨어지자 증권가는 아직 바닥까지 도달하려면 시간이 더 필요하다는 부정적 전망이 나오고 있음을 언급하였다."
0.0854858011007309,-2.5423407554626465,0,로 로봇이 산업 현장과 일상생활에서 자리 잡으면서 로봇을 효율적이고 합리적으로 이용하려는 새로운 수요가 증가함에 따라 LG CNS는 로봇을 구매해 현장에 도입하는 대신 맞춤형으로 로봇을 임차해 이용할 수 있는 ‘물류로봇 구독 서비스’ 도입을 검토하는 등 정보기술 IT 기업들은 고객 맞춤형 로봇 상품이나 로봇 운용비용을 절감할 수 있는 서비스 등 로봇 활용 방안을 다양하게 개발하고 있다.,"로 로봇이 산업 현장과 일상생활에서 자리 잡으면서 로봇을 효율적이고 합리적으로관리하고 통제할 수 있는 시스템과 기술의 필요성이 대두되고 있다. 이에 따라 인공지능 기술을 활용한 스마트 팩토리와 자율주행 자동차 등의 기술이 발전하면서 로봇의 역할은 더욱 중요해지고 있다. 또한, 인간과 함께 일하는 협동로봇이나 의료용 로봇 등 다양한 분야에서 로봇이 활용되면서 안전성과 신뢰성을 보장하기 위한 기술적인 개선도 필요하다. 이러한 상황에서 로봇 관련 법규와 윤리적인 가이드라인이 마련되어야 하며, 인간의 권리와 안전을 최우선으로 고려해야 한다. 이를 통해 로봇이 보다 적극적으로 활용될 수 있고, 사회 전반에서 인간의 삶의 질 향상에 기여할 것으로 기대된다.","LG CNS는 로봇을 구매하여 현장에 도입하기보다 맞춤형으로 임차해 이용할 수 있는 '물류로봇 구독 서비스'도입을 검토하는 등, IT기업들이 고객맞춤형 로봇상품이나 운용 비용을 절감할 방법을 다양하게 개발하고 있다.","LG CNS는 현장에서 로봇을 구매해 도입하기보다는 맞춤형으로 임차해서 이용할 수 있는 '물류로봇 구독 서비스'의 도입을 검토하며, IT 기업들이 고객 맞춤형 로봇 상품 및 운용 비용 절감을 위한 다양한 방안을 강구하고 있다."
0.10306399315595627,-1.333520770072937,0,지난물 30일 더불어민주당 ‘민생우선실천단’ 산하 ‘화물노동자생존권보호팀’ 팀장 최인호 국회의원 은 안전운임제를 폐지 상시화 하고 적용 대상을 특수자동차 뿐만 아니라 일반화물차까지 포함시키고 적용 품목도 7개로 확대하는 내용을 담은 ‘화물자동차 운수사업법 발의 공동 기자회견’을 개최하고 화물연대 파업을 계기로 ‘안전운임제 일몰제 폐지 및 품목 확대’ 방안이 국회에서 탄력을 받고 있다.,지난물 30일 더불어민주당 ‘ 민생우선실천단 ’ 산하 ‘ 화물노동자보호법 개정안 통과를 위한 현장 간담회’에서 “화물연대의 안전운임제 일몰 폐지와 품목 확대를 요구하고 있지만 정부는 수용하기 어렵다는 입장”이라며 “대신 표준운임제로 전환해 화주가 운임을 직접 지불하는 구조를 만들겠다”고 밝혔다. 또한 그는 “안전운임제가 현장에서 잘 작동하는지 실태조사를 실시할 것”이라고 덧붙였다.,"지난달 30일, 더불어민주당 '민생우선실천단' 산하 '화물노동자생존권보호팀' 팀장인 최인호 국회의원은 안전운임제 폐지를 상시화하고 그 적용 범위를 특수자동차에서 일반 화물차까지 넓히며 적용 품목 역시 7개로 늘리는 내용의 '화물자동차 운수사업법 발의 공동 기자회견'을 열었다. 이를 통해 화물연대 파업을 계기로 '안전운임제 일몰제 폐지 및 품목 확대' 방안이 국회에서 더욱 힘을 얻고 있다.","지난달 30일, 더불어민주당 '민생우선실천단' 산하 '화물노동자생존권보호팀' 팀장인 최인호 국회의원이 안전운임제 폐지의 상시화와 적용 범위 확대를 위한 '화물자동차 운수사업법 개정안 발의 공동 기자회견'을 개최했다. 이 법안은 특수자동차를 넘어 일반 화물차에도 적용되며, 적용 품목은 기존보다 7개가 늘어난다. 이로써 화물연대의 파업을 계기로 국회 내에서 '안전운임제 일몰제 폐지 및 품목 확대'에 대한 논의가 활발해지고 있다."
0.08065720647573471,-2.703452587127685,0,조좌진 롯데카드 사장은 올 초 신년사에서 롯데카드를 초개인화 기반의 ‘큐레이팅 디지털 Curating digital ’ 회사로 전환하겠다고 선언했으며 방대한 양의 정보와 끝없는 선택에 지친 소비자들에게 자신도 미처 몰랐던 수요까지 발굴해 맞춤형 금융 서비스를 내놓겠다는 포부를 밝혔다.,"조좌진 롯데카드 사장은 올 초 신년사에서 롯데카드를 초개인화 기반의 ‘ 큐서비스로 발전시켜 나가겠다고 선언했다. 이를 위해 조 사장은 빅데이터 및 인공지능(AI)을 적극 활용하고, 고객 개개인의 취향과 요구를 파악하여 맞춤형 서비스를 제공하겠다는 계획을 밝혔다. 또한, 디지털 기술을 활용한 새로운 비즈니스 모델 개발에도 주력할 것이라고 강조했다. 이러한 노력을 통해 롯데카드는 고객에게 더욱 편리하고 차별화된 경험을 제공하고, 시장에서의 경쟁력을 강화해 나갈 것으로 기대된다.","조좌진 롯데카드 사장은 올해 초 신년사를 통해 롯데카드를 초개인화를 기반으로 하는 '큐레이팅 디지털(Curating digital)' 기업으로 탈바꿈하겠다는 의지를 표명하였으며, 방대한 정보량과 끊임없는 선택지에 피로감을 느끼는 소비자를 대상으로 스스로 인지하지 못했던 니즈까지 찾아내어 그에 맞는 금융 서비스를 제공하겠다는 각오를 다졌다.","조좌진 롯데카드 사장은 올해 초 신년사에서 롯데카드를 초개인화 기반 '큐레이팅 디지털' 기업으로 변화시킬 뜻을 밝혔으며, 많은 정보와 지속적인 선택지로 인한 피로를 겪는 소비자에게 미처 알지 못한 욕구까지 파악해 적합한 금융서비스를 제공하겠다고 다짐했다."
0.1233077421784401,-2.72493577003479,0,최근적으로 고부가 PCB 기판 수요가 폭증하며 시화공단·안산공단의 핵심 사업으로 부상한 PCB는 전기를 쓰는 모든 기기에 필요한 핵심 부품으로 기기 성능을 좌우하는 산업체 필수부품이어서 4차 산업혁명 핵심 부품으로 각광받고 있다.,최근적으로 고부가 PCB 기판 수요가 폭증하며 시화공단 · 안산공단의 핵심최근적으로 고부가 PCB 기판 수요가 폭증하며 시화공단·안산공단의 핵심 기업인 **대덕전자**의 실적 개선이 기대되고 있다. 특히 반도체 패키지용 FCBGA 생산 확대에 따른 수혜로 인해 영업이익률이 크게 증가할 것으로 전망된다. 이에 따라 대덕전자의 주가는 상승세를 보이고 있으며 증권사들도 목표주가를 상향 조정하고 있다. 또한 자동차 전장 및 자율주행 기술 발전으로 인한 FC BGA 수요 증가도 예상되어 지속적인 성장이 기대된다. 이러한 상황에서 대덕전자는 국내 유일의 통신 장비용 MLB 생산업체로 글로벌 시장 점유율 확대에도 주력하고 있어 향후 귀추가 주목된다.,최근 고부가 PCB 기판의 수요가 급증하면서 시화공단과 안산공단의 핵심 사업으로 떠오른 PCB는 전기 사용 기기에 필수적인 부품으로서 성능에 영향을 미치기 때문에 4차 산업혁명에서 핵심 부품으로 주목받고 있다.,"최근 고부가가치 PCB 기판 수요의 급증으로 인해 시화공단 및 안산공단의 핵심 사업으로 부상한 PCB는 전기사용기기에 없어서는 안 되는 부품이며, 그 성능이 중요하기 때문에 4차 산업혁명 시대 핵심부품으로 주목받고 있다."
0.07427016645669937,-2.9014480113983154,0,전공급·전력변환장치 전문기업 이화전기가 배터리 시장 진출에 박차를 가하고 있다는 소식에 상한가를 달성했고 4일 오전 9시11분 이화전기는 전 거래일 대비 305원 29.76% 오른 1330원에 거래되고 있으며 이날 이화전기는 지난달 27일 한국을 방문한 에너테크인터내셔널 이사회 의장을 만나 사업 협력의 구체적인 방안에 대해 논의했다고 밝혔다.,"전공급 · 전력변환장치 전문기업 이화전기가 배터리 시장 진출에 박차를 가하고있습니다. 최근 전기차와 ESS(에너지 저장 시스템) 등 중대형 배터리 수요가 급증하면서 관련 시장에 진입하기 위해 연구개발 및 생산시설 확충을 진행 중이며, 이를 통해 새로운 성장 동력을 확보하겠다는 전략입니다. 또한 기존의 UPS(무정전 전원 장치), 정류기 등의 제품군도 고도화를 추진하며 국내외 시장에서 경쟁력을 강화할 계획입니다.","전공 급 및 전력 변환 장치 전문 기업인 이화전기가 배터리 시장에 진출하기 위해 속도를 내고 있다는 소식이 전해지며 주가가 상한가를 기록하였다. 4일 오전 9시 11분 기준으로 이화전기의 주가는 전 거래일 대비 305원으로 29.76% 상승하여 1,330원에 거래되고 있다. 이에 따라 이화전기는 지난 달 27일에 한국을 찾은 에너테크인터내셔널 이사회의장과 함께 사업 협력을 위한 세부적인 방안을 논의하였다고 발표했다.","전공 급 및 전력 변환 장치 전문 기업인 이화전기가 배터리 시장 진출을 위해 속도를 내며 주가가 상한가를 기록했다. 4일 오전 9시 11분 기준, 이화전기 주가는 전 거래일 대비 305원 올라 29.76% 오른 1,330원에 거래 중이다. 이와 관련해 이화전기는 지난달 27일 방한한 에너테크인터내셔널 이사회의장과 사업 협력에 대한 구체적인 방안을 논의했다고 밝혔다."
0.1503208428621292,-1.4857016801834106,0,유럽젤은행감독위원회 BCBS는 암호화폐로 인한 리스크가 기존 금융권으로 번지는 것을 방지하기 위해 바젤은행감독위 총량규제 도입 최초의 암호화폐 기본법인 ‘암호화폐 총량 규제’ 도입을 권고하고 나섰다.,유럽젤은행감독위원회 BCBS는 암호화폐로 인한 리스크가 기존 금융권으로 번지는 것을 우려하며 관련 규제 및 감독 방안을 마련 중이라고 밝혔다. 이에 따라 유럽 은행들은 암호화폐 거래와 관련된 새로운 규제를 준수해야 할 것으로 보인다. 이러한 조치는 투자자 보호와 시장의 안정성을 위한 것으로 평가되고 있다. 그러나 일부 전문가들은 이러한 규제가 혁신을 저해할 수 있다는 우려를 제기하고 있다.,"유럽젤은행감독위원회인 BCBS는 암호화폐로 인해 발생하는 리스크가 기존 금융권까지 확산되는 것을 막기 위해, 바젤은행감독위의 총량규제 도입에 관한 최초의 암호화폐 기본 법인 '암호화폐 총량 규제'의 도입을 권고하였다.","BCBS는 암호화폐로 인한 리스크가 기존 금융권에 퍼지는 것을 방지하기 위해, 암호화폐 관련 첫 번째 규제로서 '암호화폐 총량 규제'의 시행을 제안했다."
0.08725577592849731,-2.5861642360687256,0,4일 넷마블에 따르면 넷마블에프앤씨 자회사 메타버스월드가 마이크로소프트 어도비 등이 참여하는 글로벌 메타버스 협의체에 합류하여 업계 전반을 아우르는 공통 표준을 마련해 상호 운용이 가능한 관련 용어 기술 표준을 만들어 호환성을 높이고 기업 개발자 일반 이용자들까지도 기술적 혜택을 누리는 데 목표를 두고 있다.,"4일 넷마블에 따르면 넷마블에프앤씨 자회사 메타버스월드가 마이크로소프트 어도비4일 넷마블에 따르면 넷마블에프앤씨 자회사 메타버스월드가 마이크로소프트와 어도비의 실시간 3D 창작 플랫폼인 '스파크 AR'을 활용한 게임 개발을 추진한다. 이를 통해 사용자는 다양한 가상현실에서 새로운 경험을 할 수 있을 것으로 기대된다. 양사는 이번 협력을 통해 메타버스의 가능성을 더욱 확장하고, 글로벌 시장에서의 경쟁력을 강화할 계획이다.","넷마블에 따르면, 넷마블에프앤씨의 자회사인 메타버스월드는 마이크로소프트와 어도비가 참여하는 글로벌 메타버스 협의체에 가입했다. 이를 통해 업계 전반에 걸친 공통의 표준을 수립하며, 상호 운용성을 위한 관련 용어와 기술 표준을 제작함으로써 호환성을 향상시키고 기업과 개발자 및 일반 이용자들도 기술적 이점을 누릴 수 있도록 하고자 한다.","넷마블에 따르면, 넷마블에프앤씨 자회사인 메타버스월드가 마이크로소프트·어도비 등이 참여한 글로벌 메타버스 협의체에 가입해, 업계 전반의 공통 기준 확립 및 상호 운용성 제고를 위한 관련 용어와 기술 표준을 만들어 기업·개발자·일반 이용자들이 그 기술적 장점을 누리게끔 할 예정이다."
0.10531735420227051,-3.446542263031006,0,뉴욕과 유럽 증시가 모두 하락한 가운데 도이치뱅크가 투자자를 대상으로 설문조사를 해 보니 2023년 예년말 이전에 미국인들의 90%는 경기침체 국면에 진입할 것이다라고 믿고 있었으나 반기 성적표를 보면 대형주 위주의 S P 500지수뿐만 아니라 나스닥지수도 20% 넘게 떨어졌고 본격적인 침체장에 진입을 했고 그리고 OTT 시장의 강자 넷플릭스는 7% 전 세계 시가총액 1위 애플은 상반기 동안 23%가 떨어졌다.,"뉴욕과 유럽 증시가 모두 하락한 가운데 도이치뱅크가 투자자를 대상으로 설문조사를실시한 결과, 응답자의 30%가 향후 12개월 안에 글로벌 경기 침체가 발생할 것으로 예상했습니다. 또한, 미국 달러의 강세가 지속될 것이라는 전망도 나왔으며, 이는 미국의 금리 인상 가능성과 관련이 있습니다. 이러한 불확실성은 금융 시장의 변동성을 높이고 있으며, 투자자들은 안전 자산으로 자금을 이동시키는 경향을 보이고 있습니다. 이에 따라 주식 시장에서는 위험 회피 심리가 강화되고 있는 상황입니다. 전문가들은 현재의 경제 상황을 주시하며 신중한 투자 전략을 권장하고 있습니다.","뉴욕 및 유럽 증시가 동반 하락한 상황에서, 도이치뱅크의 투자자 대상 설문조사 결과, 응답자의 약 90%는 2023년 연말까지 미국이 경기침체에 돌입할 것이라 예상했지만, 중간 결산 결과를 살펴보면 대형주가 주축인 S&P500 지수와 함께 나스닥 지수 역시 20% 이상 급락하며 본격적인 침체국면으로 접어든 것으로 보이며, 특히 OTT 시장을 선도하던 넷플릭스가 7%, 글로벌 시총 1위인 애플도 상반기에만 23% 추락했다.","뉴욕 및 유럽 증시가 동반 하락한 가운데, 도이치뱅크가 투자자를 대상으로 실시한 설문조사에 따르면, 응답자의 약 90%는 2023년 말까지 미국이 경기 침체에 진입할 것으로 전망했으나, 중간 결산을 보면 대형주 중심의 S&P500 지수와 함께 나스닥 지수도 20% 넘게 폭락하면서 본격적인 침체 국면에 들어선 것으로 판단되며, 특히 OTT 시장의 선두주자인 넷플릭스는 7%, 세계 시총 1위 기업인 애플은 상반기에만 23% 하락하였다."
0.11126086115837097,-2.8652026653289795,0,1일부터 유류세 인하 폭이 30%에서 37%로 확대되어 휘발유는 리터 L 당 57원 247304원 경유는 38원 174212원 LPG 부탄은 12원 6173원의 추가 인하 효과가 생기며 휘발유는 리터 L 당 57원 247304원 경유는 리터 L 당 57원 247304원 경유는 38원 174212원 LPG 부탄은 12원 6173원의 추가 인하 효과가 생긴다.,"1일부터 유류세 인하 폭이 30 % 에서 37 % 로 확대되어 휘발유는 리터당 615원, 경유는 리터당 369원의 가격 인하가 예상됩니다. 정부는 이번 조치로 인해 국민들의 유류비 부담이 줄어들 것으로 기대하고 있습니다. 하지만 일각에서는 국제 유가의 변동성에 따라 실제 소비자 가격에 반영되는 시점이 늦어질 수 있다는 우려도 제기되고 있습니다. 이에 대해 정부 관계자는 주유소 업계에 협조를 요청하며 최대한 빠른 시일 내에 소비자들이 혜택을 체감할 수 있도록 노력하겠다고 밝혔습니다.","1일부터 시행되는 유류세 인하폭 확대로 인해, 휘발유는 리터당 57원 및 247304원, 경유는 38원 및 174212원 그리고 LPG부탄은 12원 및 6173원으로 추가적인 가격 인하가 발생하며, 이는 휘발유의 경우 리터당 57원과 247304원이 동시에 적용됨을 의미한다.","1일부터 시행되는 유류세 인하 폭의 확대에 따라, 휘발유는 리터당 57원 및 247,304원, 경유는 38원 및 174,212원, LPG 부탄은 12원 및 6,173원의 추가적인 가격 인하가 발생하며, 이는 휘발유의 경우 리터당 57원과 247,304원이 동시 적용된다는 뜻이다."
0.07726442813873291,-2.6761269569396973,0,동아오츠카는 코로나19 장기화로 부족한 혈액 수급에 힘을 보태기 위해 전국 사업장에서 임직원 헌혈 봉사를 진행한다고 1일 밝혔다.,동아오츠카는 코로나19 장기화로 부족한 혈액 수급에 힘을 보태기위해 임직원 헌혈 캠페인을 실시한다고 밝혔다. 이번 행사는 본사 및 전국 5개 지점에서 진행되며 대한적십자사와 함께한다.,"동아오츠카가 코로나19의 장기화에 따른 혈액 수급 부족을 해결하기 위해, 전 사업장에서 임직원이 참여하는 헌혈 봉사 활동을 실시할 예정이라고 1일 발표했다.","동아오츠카는 코로나19 장기화로 인한 혈액 수급난 해소를 위해, 모든 사업장에서 임직원들이 동참하는 헌혈 봉사활동을 진행한다고 1일 밝혔다."
0.1407582014799118,-1.9527390003204343,0,지난이 경기도 판교 메타버스 허브에서 개소식을 개최한 과학기술정보통신부는 12월까지 선수학습 5월을 거쳐 교육과정에 선발된 최종 210명을 대상으로 단계별 학습과 프로젝트를 수행해 청년이 필요로 하는 맞춤형 교육을 통해 메타버스 개발자·창작자로 양성하는 메타버스 아카데미 를 운영한다.,"지난이 경기도 판교 메타버스 허브에서 개소식을 개최한 과학기술정보통신부는 12월지난 12월 경기도 판교 메타버스 허브에서 개소식을 개최한 과학기술정보통신부는 이날 행사에서 메타버스 산업 육성을 위한 정책 방향과 지원 계획을 발표했습니다. 또한 국내 메타버스 기업들의 글로벌 경쟁력 강화를 위해 해외 진출을 지원하고, 기술 개발 및 인력 양성을 위한 투자를 확대할 예정입니다. 이를 통해 정부는 오는 2026년까지 메타버스 시장 규모를 현재의 2배 이상으로 성장시키겠다는 목표를 제시하였습니다.","과학기술정보통신부가 경기도 판교 메타버스 허브에서 개소한 '메타버스 아카데미'에서는, 5월부터 12월까지의 선수학습 후 교육 과정에 선발된 최종 210명을 대상으로 단계별 학습 및 프로젝트 수행을 진행하며, 이를 통해 청년들이 필요로 하는 맞춤형 교육을 제공하여 메타버스 개발자와 창작자를 양성할 계획이다.",과학기술정보통신부는 경기도 판교 메타버스 허브 내 '메타버스 아카데미'에서 5~12월 선수학습 이후 교육 과정에 뽑힌 최종 210명에게 단계적 학습과 프로젝트를 실행해 맞춤형 교육을 제공해 메타버스 개발자·창작자를 키울 예정이다.
0.08064064383506775,-3.727322816848755,0,삼수업계는 친환경 경영을 위해 라벨이 없는 삼다수를 제조하여 소비자들의 알 권리를 희생하면서까지 무라벨 비중을 늘려왔다고 밝혔으며 공장에서 생산된 생수가 육지로 운송되기 전 랩핑돼 출하를 기다리고 있다.,"삼수업계는 친환경 경영을 위해 라벨이 없는 삼다수를 제조하여 소비자들에게 제공하고 있습니다. 또한 재활용이 쉬운 단일 재질 용기를 사용하여 플라스틱 사용량을 줄이고 있으며, 수자원 보호를 위한 다양한 노력을 기울이고 있습니다. 이러한 노력들은 지속 가능한 미래를 위한 중요한 발걸음으로 평가받고 있습니다.","삼수업계는 친환경 경영의 일환으로, 라벨이 없는 삼다수를 제작해 소비자 알 권리 희생을 감수하며 무라벨 제품 비중을 확대했다고 밝혔다. 또 공장서 만든 생수는 뭍으로 실어나르기 앞서 래핑한 뒤 출고를 기다리는 중이다.","삼수 업계는 친환경 경영의 일환으로, 라벨이 없는 삼다수를 제작하여 소비자 알 권리 희생을 감수하면서까지 무라벨 제품 비중을 확대하였다고 밝혔다. 또한, 공장에서 생산된 생수는 육지로 운송되기 전에 래핑 작업을 거친 후 출고를 기다리고 있다."
0.5273933410644531,-3.496821641921997,0,전플레이션과 금리 인상 유가 상승 부품 공급난이 한꺼번에 덮치며 사업 환경이 급속도로 악화되어 전 세계 기업들이 대규모 감원 쓰나미가 시작되었다.,전플레이션과 금리 인상 유가 상승 부품 공급난이 한꺼번에 덮치며 사업 환경이 급속도로악화됐다. 이에 따라 기업들은 비상경영 체제로 전환하고 비용 절감 및 생산 조정에 나섰다. 또한 디지털화와 자동화를 통해 효율성을 높이고 새로운 수익원을 모색하며 위기를 극복하고자 노력하고 있다. 이러한 상황에서 정부와 기업은 협력하여 경제 회복을 위한 대책을 마련해야 한다.,"전 플레이션과 금리 인상, 유가 상승 그리고 부품 공급난 등이 동시에 발생하며 사업 환경이 급격히 나빠져 전 세계 기업들에서 대규모 구조조정이 시작됐다.","전 세계적으로 인플레이션과 금리 인상, 유가상승 및 부품 공급난이 동시에 일어나며 사업 환경이 급격히 악화되어 많은 기업들이 대규모 구조조정을 시작했다."
0.42815881967544556,-2.8627769947052,0,B 세계 58개국에서 2250개 점포를 운영 중인 BBQ가 2025년까지 전 세계 5만개 점포를 출점해 세계 1등 프랜차이즈로 거듭나겠다는 포부와 함께 글로벌 버거 프랜차이즈 맥도날드를 라이벌로 지목하면서 해외 시장 확대에 박차를 가하겠다는 뜻을 내비쳤다.,"B 세계 58개국에서 2250개 점포를 운영 중인 BBQ가 2025년까지 전 세계 100개국으로 확대할 계획이라고 밝혔습니다. 이를 위해 BBQ는 해외 진출을 위한 현지화 전략을 강화하고, 글로벌 브랜드 이미지를 구축해 나갈 예정입니다. 또한, 신메뉴 개발과 서비스 품질 개선 등을 통해 고객 만족도를 높이는 데 주력할 계획입니다.","BBQ는 세계 58개 국가에서 2,250개의 점포를 운영하고 있으며, 2025년까지 전 세계에 50,000개의 점포를 개설하여 세계 최고의 프랜차이즈 브랜드로 성장할 계획이며, 동시에 글로벌 버거 프랜차이즈인 맥도날드를 경쟁 상대로 명시하며 해외 시장 진출에 더욱 속도를 내겠다는 의지를 드러냈다.","BBQ는 세계 58개국 2,250개 점포 운영 중으로, 2025년까지 전 세계에 50,000개 점포 개설을 목표로 하여 세계 최고 프랜차이즈 브랜드로의 성장을 꾀하고 있고, 이와 함께 맥도날드를 경쟁사로 지목하면서 해외 시장 진출 가속화 의사를 표명했다."
0.10815650969743729,-2.026977062225342,0,한국계 수학자 허준이 미국 프린스턴대 교수가 지난 2012년 수학계의 오랜 난제였던 로타 추측 의 부분 문제인 리드 추측을 해결했으며 2018년에 로타 추측 까지 해결한 업적으로 수학계 노벨상으로 불리는 필즈상 을 수상하며 이번 수상으로 한국계로서 최초의 필즈상 수상자가 됐다.,한국계 수학자 허준이 미국 프린스턴대 교수가 지난 2012년 수학계의 오랜 난제였던 리치 격자 문제를 해결하여 '수학계의 노벨상'이라 불리는 필즈상을 수상했다. 이 상을 받은 최초의 아시아계 미국인 교수로서 그는 수학계에 새로운 역사를 썼다. 그의 연구는 조합론과 대수기하학을 통합한 것으로 평가받고 있다.,"한국계 수학자인 허준이 미국 프린스턴대 교수는 지난 2012년, 수학계의 오래된 난제였던 로타 추측의 부분 문제인 리드 추측을 풀어냈고, 2018년에는 로타 추측까지 풀었다. 이 공로를 인정받아 '수학계의 노벨상'이라 일컬어지는 필즈상을 받았으며, 이로써 그는 한국계 최초의 필즈상 수상자가 되었다.","한국계 수학자 허준은 미국 프린스턴대 교수로서, 2012년에 수학계의 오랜 난제였던 로타 추측의 일부인 리드 추측을 해결하였고, 이어서 2018년에는 로타 추측마저 풀어냈다. 이러한 업적을 인정받아 '수학계의 노벨상'이라고 불리는 필즈 상을 수상하며, 한국계로는 처음으로 필즈 상을 받은 인물이 되었다."
